"","GSM5033982","GSM5033975","GSM5033946","GSM5033948","GSM5033951","GSM5033952","GSM5033953","GSM5033955","GSM5033958","GSM5033960","GSM5033962","GSM5033964","GSM5033966","GSM5033969","GSM5033972","GSM5033976","GSM5033978","GSM5033981","GSM5033985","GSM5033987","GSM5033989","GSM5033991","GSM5033993","GSM5033998","GSM5034001","GSM5034004","GSM5034007","GSM5034008","GSM5034010","GSM5034011","GSM5034012","GSM5034013","GSM5034015","GSM5034017","GSM5034019"
"DEFB105A",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"FOXD2",4.22555646474207,5.71688615926993,5.7313239554712,3.50306832516359,5.03963666577063,3.12505358330007,2.6283536036287,1.90097606720081,5.37069941323527,3.05453644795113,6.37069770763906,5.38266696368426,3.82156608796224,4.03332932862197,5.83226217596732,5.60494746677417,4.20831299569104,6.52482875143266,5.38561883288837,3.53954680282071,5.14997092968342,5.44034908674666,2.09356978377756,5.48278750198768,4.54823491112971,4.51406123821298,3.48310849798535,5.29049905363805,3.21628123788823,3.85699973513008,3.29640665635895,5.42599717917594,3.64519334126952,4.62518573217964,2.64354840550325
"DEFB107A",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"SPATC1",3.11232456696794,4.3743534973835,2.07143733727984,1.48307893692733,1.7753625120024,2.51797039611624,-9.96578428466209,2.58848700599931,6.04102937428558,0.601231006564681,3.63513963173447,1.59765160254824,0.775334664260297,1.73565734828642,2.34858949436501,1.39664247553374,0.172458605135261,3.11507652598102,2.313083396564,1.77580553894033,2.42922833783632,2.29805905774145,2.014048554942,2.35240206859656,1.92322139427375,-0.161714108709397,0.175898056923223,2.05696707728315,5.03709387748715,0.628131778413885,-2.00629159886076,0.0584490804911275,1.23566029906058,2.21809232703246,-1.05631713573331
"KCNK18",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.12240202589735,-0.981903282315836,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"IFNA10",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"VSIG10L",2.72038094760775,4.38353027125806,11.0986238081395,2.80494140136719,3.52476699004194,5.7638142543156,9.42076578973699,11.0996068697067,4.57522173297765,2.86375638807398,6.70892553340636,8.86683801475666,9.89666473430897,3.13018885258323,4.87328401388344,8.04145414668206,2.82174123054982,5.03976771746531,9.7174736618273,3.78709262873297,4.67932296178574,3.29815643939163,2.94999179440961,4.00786148919491,10.4885607092959,9.00291736758008,3.08192547154243,9.73394007717287,3.13128071022866,8.40350131513886,4.20444172659263,3.87072219596022,7.28633243481798,5.43788950157511,2.55331671152478
"ANXA8L2",-4.84272158043868,-0.953370586218568,4.7646745835905,-9.96578428466209,-2.72409119944989,-1.42849908654898,3.44981504954506,5.2612013575775,-4.51460301749077,-3.36728281691209,0.278682892434445,1.90422407846583,3.72502596805153,-5.53495673330335,-0.490836701474202,2.49063918491798,-9.96578428466209,-4.2619035565029,4.02257348811665,-3.99945784642522,-1.18653143578917,-9.96578428466209,-9.96578428466209,-4.67708425777086,5.12336979789827,3.60245524873337,-9.96578428466209,2.91827944130576,-9.96578428466209,2.85060558788944,-2.34343019970756,-9.96578428466209,1.10216279180413,1.14279878499906,-3.79289321948139
"KRTAP19-6",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-7.56792597144167,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"OR13C8",-9.96578428466209,-5.956450991414,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.30907706011871,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.500654587278,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.5908956991688,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"DEFB106B",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"VSTM2B",-3.65316315271958,0.0720894076682556,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.19447463270603,-9.96578428466209,-3.06443464027795,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.16939893940488,-9.96578428466209,-4.02239768010041,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.22468692174754,-9.96578428466209,-9.96578428466209,-4.73083151138367
"H1FNT",-2.46220866172303,-2.2571751796502,-5.53922221104135,-9.96578428466209,-9.96578428466209,-4.73382260358278,-9.96578428466209,-4.83331220537045,-4.10831794639729,-3.94530615400165,-4.11562396863852,-5.14533226890589,-9.96578428466209,-5.13721525083461,-3.49492326585325,-9.96578428466209,-6.22569024498764,-3.4444765826265,-9.96578428466209,-2.86069141135786,-5.11664889788114,-9.96578428466209,-9.96578428466209,-4.27178694073418,-9.96578428466209,-5.90518772058173,-3.31998911348111,-5.76416717846925,-2.92050680984623,-4.65249824486692,-9.96578428466209,-5.55259775083336,-6.32353309204125,-9.96578428466209,-9.96578428466209
"LCE4A",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.34818246177848,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"KRTAP12-1",-3.0693646739978,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.19699344436774,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.20614335437223,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.35345989835129,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"LCE2C",-9.96578428466209,-9.96578428466209,-1.37077655031869,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.31653866957114,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.21470005792312,-9.96578428466209,-9.96578428466209
"LCE3B",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"KCNJ11",3.21179900340127,2.98351504995735,4.19499775258279,2.4491106303684,4.29383924448134,2.28790039675963,2.50363844699875,3.52937632527157,6.1091419362095,1.56260592483417,5.26347509002593,5.08743399515067,3.62541486416919,4.20816039721714,2.98630099656418,4.34008149756939,0.830150955103614,6.77000519368635,3.28927795548666,0.752578041944183,4.70015419479729,5.41164041463944,0.543559815362469,4.73244763284517,4.69970233216958,2.57524497251443,3.44059721722922,2.21585964703534,0.429496387687791,2.13041070837979,3.59371417042474,3.24589116478577,2.37563860976848,0.262436985480439,2.46417274199746
"PRAMEF10",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"OR5W2",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"OR2T27",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"AMY1C",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"OR52B6",-0.724204022372328,-0.922150980783638,-4.01080782453484,-4.99119201030591,-2.83465157667881,-4.17280633559209,-1.94026311435819,-0.392586513698238,-4.11941841882208,-3.95642752126512,-1.75495360899364,-1.91774941684724,-3.46681967360169,-5.14811225691979,-1.93209809669079,-1.44229333754291,-1.9513001956476,-1.56041280102383,-0.495064376095705,-1.80705834004553,-2.58524151555316,-9.96578428466209,-9.96578428466209,-3.29697427894809,-1.52300316297818,-1.41682288273163,-2.0179820454159,-2.2641730503635,-1.35411191528753,-0.569117435816747,-9.96578428466209,-3.03639977191146,-2.40321706361781,-1.84174332399911,-9.96578428466209
"KRTAP10-8",-3.25282915187046,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.3784967710444,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.81459478015913,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"SCXB",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"C2orf78",-0.60432344707305,0.86340138481628,-9.96578428466209,-9.96578428466209,-9.96578428466209,1.99818340980677,-9.96578428466209,1.57407079597535,-9.96578428466209,-9.96578428466209,1.89312329061057,-9.96578428466209,-9.96578428466209,-1.32163005253724,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,2.83559160465086,-9.96578428466209
"ASCL4",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-3.10112646824625,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.42047580327247,-5.11805103869542,-4.20159553815541,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.72420447854913,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.68579415929891,-9.96578428466209,-9.96578428466209,-3.30032761659092,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.90551718966936,-9.96578428466209,-3.81864461872116,-9.96578428466209,-4.91926139993881
"GFRAL",-4.48782986476974,-5.00437626101645,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.1578218176596,-9.96578428466209,-4.57155913732427,-9.96578428466209,-9.96578428466209,-9.96578428466209,-4.27051815479538,-9.96578428466209,-2.79330134414049,-4.88249871858936,-9.96578428466209,-3.06150518325671,-9.96578428466209,-9.96578428466209,-9.96578428466209,-5.29263018956011,-9.96578428466209,-5.39763589898241,-9.96578428466209,-5.25407745603636,-2.38931842044006,-4.70159718561089,-9.96578428466209,-5.99247084566945,-5.82518650080413,-9.96578428466209,-5.94227958314421
"PLA2G2C",2.56169478806789,2.37877770683024,2.1345326894518,0.546660812369723,0.93191686067688,-9.96578428466209,-9.96578428466209,0.283309313371491,0.439845557261421,0.927183020769305,3.01648781455637,1.28236650076501,-9.96578428466209,0.968996332809781,0.90968406759044,0.138587518962888,1.14183248473547,1.2824490697774,-9.96578428466209,-0.0344965441103622,2.3117888568635,2.03929864875763,0.75572796662539,0.858030285660811,-9.96578428466209,-0.83460922159392,-9.96578428466209,1.63476819736279,3.22584507617035,0.468958359092901,3.22109049329894,-0.462799742432292,-0.285046003335463,3.54405035966962,-1.40741596587398
"HIST1H2BG",6.93059900558362,6.10207078868734,7.91723998410778,5.99511544473383,5.30083108481843,4.51818248499666,7.10358024044492,6.12575298555817,9.035296118735,4.22919796602243,7.99585180371076,7.54969009304418,6.71792335004725,6.14552885725475,7.26794716754277,8.77422571825297,5.83839875912281,7.27542828579869,7.3846650768086,4.8419246887473,8.62174085269067,5.53523701029446,3.91924515961952,8.335011295867,7.62299524940767,7.39544680708201,7.39822724580431,5.96875227361625,5.82257857154801,6.19912628480595,6.26793105541311,7.35039700501462,6.90867147569992,8.36120114155995,6.32788479202586
"CXXC11",-1.30063657457151,2.03975175109896,-2.43411661031883,-0.443540038649259,-3.04803377430972,-9.96578428466209,-9.96578428466209,-0.706696299880728,-9.96578428466209,0.521216079395647,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.01706572399279,-1.66264796011385,-9.96578428466209,-0.847399504773023,0.514082715654277,-2.48166154771588,-9.96578428466209,0.999115979383001,0.0491665058820738,-9.96578428466209,-0.716531901261268,0.580702314384507,-9.96578428466209,-2.74374990136266,-1.09076217798774,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.86573554482783,-3.26405440447567,-1.25116620512364,0.59852899309394
"AC002398.9",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"CTD-2228K2.5",-1.16330897684084,0.303752027712752,0.199473771796624,0.0155037731545169,-1.18212170953334,-2.46112766690147,-0.383881254797083,0.931855030609373,1.46025001932041,-2.02077027318076,1.27885631887135,1.13672367649307,-0.635169496820148,-3.04324889790925,-0.0256020759489178,0.159512644987401,-0.916072554141333,-0.417737664555772,0.0643268171673797,-0.664818571996486,-0.446949487096029,1.50785800401605,-1.67898735687958,-0.463785189059898,0.396556689505853,0.812612486050293,-1.61137985022823,-0.217543088526333,-1.20945663792412,0.200609008019439,-0.478574634556993,-1.3147213230069,0.405080413634027,-1.11382770309027,-1.52365349012801
"FAM230A",1.63560674389855,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.388045536471785,-9.96578428466209,0.965209727788904,2.71558080542376,-9.96578428466209,4.18951776101648,-9.96578428466209,2.40763745286195,-9.96578428466209,1.23063183642428,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.771699280462211,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"LRRIQ4",2.68353422853571,1.47918202807524,-1.34691981140298,-0.614986199169861,3.25386828707286,-0.0988212042137385,-0.108591304025836,-9.96578428466209,1.81237507229959,1.54645644282794,3.08626990801837,3.78803422154651,1.57051975875335,1.54284970544754,-0.836338577366746,2.29662789202072,2.08967857583873,1.46054684034518,1.47658576835908,0.0655685066027939,2.14895333967358,1.72451091415769,-1.72514740520432,2.48817015977462,1.76461172278473,3.08757793939288,1.56077613259713,0.998224527198814,-9.96578428466209,2.25643778145531,4.19564778631394,0.221575033951658,1.22901233416318,-1.74338804510982,-0.434663427927121
"BSPH1",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"GPR21",-7.80565616894836,-8.41926429785994,-9.00520972699288,-9.00694358325757,-9.96578428466209,-9.96578428466209,-8.73853723920655,-9.96578428466209,-7.7941273055407,-9.38900959960312,-7.32630165857093,-8.43653145937434,-9.20599414857135,-7.98338164688597,-9.96578428466209,-8.68949460182896,-9.96578428466209,-8.3353419700244,-9.0282534823837,-9.96578428466209,-8.1308667813084,-9.96578428466209,-9.96578428466209,-8.22486733916105,-6.84755218861223,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-7.77140909946282,-8.3763028871495,-8.69951212437366,-9.35227667615447,-7.88451581083361,-9.39417890569313
"H2AFX",4.07606287355371,1.68701008344461,3.32890814424618,2.14043709255501,2.1305358384925,0.848379011315077,2.86040927678599,1.99367150658508,4.63050945751751,0.711271290922294,3.43852051750881,3.07475487369461,2.17301613588209,2.01269449229703,3.81568763031075,4.16002578760157,0.268599988251251,3.25003378145173,1.97978645666487,2.09595911059767,4.73975628044089,2.56489202018436,-0.264395419347225,4.03444999737114,3.43595734281578,2.05460433295803,1.16269529847296,2.4575806573506,1.39489819268515,2.43870882733738,2.00707915765918,2.77110560613921,0.836183678367851,3.32334927615388,1.1017997849801
"FAM72B",4.7053825087365,3.60688769380438,3.36261334321399,3.09603861634118,2.8600678815867,1.19829166631389,3.67342211236296,2.51064552756751,1.667504806446,-1.16399859235872,6.40446687136765,3.71178621738864,3.23594868882364,3.39306266295108,4.38518145736499,5.22356496301614,1.50745857104078,5.24712842919068,3.0518050490936,1.77767740682427,5.07586291690296,0.268414880006232,-9.96578428466209,4.78599512364371,5.09200653664039,2.78361156171243,1.78834524689502,2.12593749861294,-9.96578428466209,3.11138908913328,3.6717103930708,4.85099236333179,2.33406763448561,5.30472724056724,3.54506507648823
"SCXA",-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209
"DUPD1",-0.0780643019739654,-9.96578428466209,0.953342534458139,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.101861524350135,-9.96578428466209,-9.96578428466209,-0.16368036293873,-9.96578428466209,-9.96578428466209,-0.211676022950319,-9.96578428466209,-0.0428434919632995,-9.96578428466209,-0.482696083608577,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.0687548079924682,-9.96578428466209,0.0575106136404466,-9.96578428466209,-9.96578428466209,-0.29688023313892,-9.96578428466209,-9.96578428466209,-1.46442506178471,-9.96578428466209,-1.58850949686256
"PLA2G2E",-3.58372313036306,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.833484914806297,-9.96578428466209,-9.96578428466209,-2.67757469194281,-0.156727114972752,-9.96578428466209,-3.30551259466874,-1.37544261342424,-2.55735039485188,-9.96578428466209,-1.41742934079925,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-0.36145349514818,-3.41539701878511,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-2.81003746741844,-9.96578428466209,-4.14223101317747,-3.96720619489181,-0.157607123969566,-9.96578428466209
"HMX2",-9.96578428466209,-9.96578428466209,-7.4586267894301,-9.96578428466209,-6.62133502573275,-9.96578428466209,-7.03191321011549,-9.96578428466209,-5.76739362636614,-9.96578428466209,-9.96578428466209,-1.99942698104877,-7.81752407262103,-6.20792715647704,-5.87572608996679,-6.0507483060679,-9.96578428466209,-9.96578428466209,-6.63457120282391,-9.96578428466209,-9.96578428466209,-6.14234716039857,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-7.71023786534523,-9.96578428466209,-9.96578428466209,-9.96578428466209,-6.51285195395284,-3.56467238466114,-9.96578428466209,-9.96578428466209,-9.96578428466209
