"","GSM4063816","GSM4063814","GSM4063823","GSM4063832","GSM4063818","GSM4063830","GSM4063817","GSM4063829","GSM4063821","GSM4063815","GSM4063820","GSM4063822","GSM4063826","GSM4063819","GSM4063831","GSM4063825","GSM4063824","GSM4063833","GSM4063834","GSM4063827","GSM4063828"
"JAML",3.91904636446006,5.16151124299895,0.0100593853391666,-2.13193911766799,1.35126704478998,2.91767730773119,3.95013149712189,3.9689975672618,2.16031711111353,1.92725174160908,3.93818320913762,-0.593377565185149,0.0379964227724079,4.68217380427888,5.9978849020773,6.90249571091182,3.08368942161834,3.14448351831393,1.24048042053504,3.32667683643131,0.85436196139947
"CD3G",11.818008899868,11.9460253330453,6.03824389144786,6.73487081376483,10.4363315615893,7.84603754390313,11.9109788205271,10.8595681745252,9.90316950864766,10.5090109058773,11.2398270273651,7.11212252215582,8.27752686065789,12.2394374252746,10.3564629747186,9.68989666482102,10.3858828871969,3.58462823764972,7.73065218209415,9.02477538119638,8.16833866788769
"CXCR5",2.88898535785614,6.2570458928758,-1.11508267023649,-0.991593717184575,2.71692177504003,-9.96578428466209,-9.96578428466209,-0.236603893683457,1.35676302179462,0.867940732311988,3.04589304377006,-1.11158879665891,-1.75071777914582,6.02600967968992,3.45876520194308,-0.000369521519222089,3.57179086209327,-2.22053686661233,-2.01042556068232,2.03748940973549,2.37502024163707
"LMNA",8.22209596213217,8.99841667536359,8.62740948998012,8.50771655816183,9.71862020570744,9.40438608478295,9.52596001057576,9.60407948033035,9.13914790413403,9.6532533502286,9.58148833886797,8.04418644376192,9.60703379095196,8.9217109399327,9.03392620509345,8.8457142785085,9.09401036713236,8.28234435118757,9.62222994834177,8.1242423069845,10.2091084910527
"CCR5",9.29058129616107,8.83261125602265,4.3234327622388,3.85212371874342,8.02562296411251,5.02744647200799,8.54352488241822,8.60619420658835,8.21072539818209,6.95586491554031,9.58637670046619,5.33501511585755,5.81078394270066,8.31031785101707,7.86036755096173,6.11338295797689,8.52523811496334,3.1092804817561,6.19462843407654,6.72348347603293,6.2408308209271
"IKZF3",10.0174849145035,11.0806403436532,5.37480545243161,7.29253146409335,9.20924181983358,6.43650018119999,9.93044211658083,8.19406537684769,7.78266738279899,11.363050036903,10.2417281835334,8.01458013858206,6.88461745633567,10.8638958736951,9.41290555452773,9.7152523048284,8.9361402705999,3.89418720416628,7.4379001827984,8.54952940672472,8.09310165552035
"NTN3",9.35202907604118,5.19543461414888,4.15562862532468,7.68355751103137,10.0202299313569,8.46373197563691,8.54091457254411,7.76481321844552,5.01950533162693,12.7566046895239,7.71541225474465,5.94089214500578,8.61093845440664,-9.96578428466209,7.9020995138129,8.20641710147721,5.53041819855923,7.33383873510371,8.25156904073208,7.94071940358819,6.22948044718526
"LEXM",2.0101614595115,3.86623937783336,3.34279365783811,3.39095927636924,3.10848748985772,3.64333326233173,-9.96578428466209,3.8925066311871,5.78323137937732,-9.96578428466209,4.77451773138879,4.52421415767581,3.79027472272401,-9.96578428466209,6.8984647443363,7.75858767408558,0.33720413335512,4.87106592089431,2.90820554168979,5.91633738420529,2.98640875072793
"LAPTM5",13.3227789494761,12.8258923329075,10.8197575828625,8.28753509028995,12.9218204863555,11.16237873974,13.3115994690993,13.7414913190343,12.6604975830846,13.1069003476838,12.8390567154812,9.49664070205418,10.0048510685708,12.3018488233735,13.0725819943169,13.0643795195379,12.4419907123755,9.22642254932703,10.786101330642,12.7285597857578,12.0922064468572
"VCAM1",9.12994701908466,10.6698842450083,5.87510425573367,6.98016814557494,10.1888867493995,5.65176841053556,9.48919127440402,11.5277438213226,9.57270041594165,8.77299707364705,9.74525582292923,6.5858909368454,9.46825482050115,10.4863071097291,10.204150500649,4.52036001328038,9.47813619089976,3.569815516038,9.7528517663667,6.40131303329558,8.54098545577145
"FCGR3B",7.49959239684612,4.95637034870233,5.77076457250579,4.35126859980678,7.01985644886821,4.18399934624891,6.70847833963895,5.9267485712091,9.41414737494486,2.96807047120565,5.3592811463913,2.56117947639067,3.12667969647231,2.58537120641883,11.3392933001801,10.7318238859449,8.02113989006465,7.03565249944063,3.35141349174555,8.16107896219561,5.40713823458668
"CTSS",9.42275608466518,9.41113744900386,5.31422848006896,5.87991720558026,9.5134469240082,5.97675679446454,10.0343532948984,9.95895603368369,9.71079403817558,7.66785168720416,9.61293095744838,6.2709035833128,6.60975835973417,9.76916013010262,9.20730527095383,8.89983300925799,9.36278437005665,6.14834743294741,7.16122562361656,7.81883778186491,6.45697941333261
"S100A9",8.3691130952523,8.21110420909949,12.1209107836405,12.2647366806432,8.37029595184711,4.23022607416422,8.39223240431596,10.2445446066851,8.23394125167268,6.06398519813443,7.12354929137634,8.11688038808543,8.81591832276713,8.58239680704347,10.5404855191178,9.52013246245486,10.8154913738021,11.5972490210947,11.9604429295595,12.3315266463227,6.87915068256282
"EOMES",9.70913224630203,8.54904686659435,4.43916100223269,4.67293556974707,6.25968828490071,-9.96578428466209,6.80984914240238,8.2385700187593,5.45143269277363,9.82139644065728,8.48825791280799,5.24432006596729,4.92425003976096,7.31522656433223,9.3448524588839,9.29775451543094,7.98637680168483,3.89801481906676,5.77193600859164,8.15228433520806,4.97867843063496
"CTLA4",7.2845705799524,9.55497383872946,1.52912178827314,3.32046388226362,6.84606325152353,5.29257121816235,8.67046541131256,7.13475692134436,8.24779747520125,5.35379470155664,8.63272153154997,5.83135639911619,6.52198950272062,7.022545364569,7.51050309461185,2.62253378949017,8.80244366309138,1.2275279206893,6.56723603085043,6.30896730760981,5.34733009856608
"ICOS",6.75288370395911,8.7132469646057,1.03385570110288,3.82495008751357,6.98360587733884,-9.96578428466209,7.95360980545957,6.47531596161269,6.87745347343296,4.59531388254181,6.86951734984572,4.40885992665092,5.23934762885143,5.56867302502134,5.31145370725782,2.5421136492,7.19508671625771,-1.26508795609138,5.54241067016067,4.9777534161634,3.1852257513025
"CXCL1",11.0366331407813,9.09809974061227,8.59556519870304,12.8043609626379,11.2735601806552,8.79005129214271,10.9274439113663,9.93500780348511,13.9985878736485,8.11973589287686,8.63255578053206,9.08644596640451,9.7821662496609,10.7919638015954,13.4207827796639,10.6124243810412,11.5435379317746,11.1686407821047,8.37486603679445,8.14931983562752,10.377247410843
"CCR1",8.26366403861757,6.62358655764293,3.94203868939667,0.766143944217518,5.657493098907,6.11732060807243,6.50682326851902,7.00602867174334,8.18988038812155,7.15838146433401,7.90789712532638,2.77573157726183,5.56199294617597,5.8978413426553,7.98995131666088,8.13210638899032,7.32118220910664,4.80255720589884,4.5525166363582,7.2379259908823,7.52428155593671
"MAD2L1",8.12523263792802,8.48711649557446,7.88435187508572,9.4896009354541,11.5175744190658,6.70838866942896,9.55867038888136,8.77049475653194,10.5153164482953,9.09042580781279,8.2936555663628,10.3650800875825,9.45452652847039,7.1338470722765,7.51650531520829,6.65844857948278,8.39966159511578,7.55070061840326,9.08580145970546,8.00263445650824,8.0633902273531
"IL15",2.62413997440243,3.41068708197025,0.2257499907306,-0.247102437686713,1.73514260759244,2.86688701491008,2.08191461364413,4.10113149336343,2.59887968116371,2.08813548949232,2.76820507825907,1.27178242110346,3.94372164149133,2.54804001400966,3.41680191795152,3.42095662009315,2.60855237279046,2.73230219982323,3.24426586649733,2.47281266619239,3.63508105386283
"TLR3",6.8383089136932,8.41212691483807,7.10952981120572,6.07894579255707,8.89852581208551,4.0384344256971,11.1898696423956,8.6025964346728,9.50168136542348,5.38034226784413,9.0639526358437,5.54596620753148,6.47441203058436,7.98107003009442,5.5652708876104,6.76953109372453,7.09233219672614,3.06741293395419,8.6865295908925,5.08015919943514,3.24639698954954
"TAGAP",10.5533163400929,10.1863358898207,6.99328714586793,6.04992955586387,8.72464311007661,5.71784035325552,9.91144427148269,9.61893512676713,10.1121266934584,9.07728119181236,9.93426791249542,6.80101893352415,6.26935824000884,9.1590041981101,10.5403654000388,10.6767663377164,10.0398375235139,6.13215894344977,8.53969119143989,9.15761649960112,8.80618676795773
"CYBB",10.4103665469518,10.8420847247783,5.68978221474037,5.65140593339225,10.1732461370479,7.76854693832301,10.6872846919178,10.7132438709725,9.9130222256692,9.2054357685584,9.82905561185101,6.03979136398969,7.72702461673485,10.4707280078958,9.58693265025858,10.1145166905518,10.0219890558662,6.51562431161591,7.77732699603654,8.56575062158446,8.58089242250325
"MELK",7.06839780767578,6.25154433037799,5.68236878869636,6.93124573884791,9.04275047839089,5.3644586229797,6.57705126084224,7.69756116869066,7.66920680760648,8.52043599963913,4.97224966943455,8.54701519375213,6.21239794054532,6.31561712803834,7.14235625177273,3.57159672543307,6.22585716627697,6.55570390018752,6.63527278386498,5.82741689353435,5.85148346115827
"IFI27",12.0628816197064,12.2686838066859,10.0231416668236,9.01455531243851,9.20688810935484,13.2785616925088,11.9907021256125,12.1661794054742,12.1855791667171,11.2367981302805,12.1680904105178,7.03433568544684,11.3078770206918,10.6886166197291,10.8006208764213,10.8366524046479,11.7318904796647,9.1969195213978,10.7839632308479,12.1804798366064,13.6193019236086
"STAT6",8.78054960958762,10.1941695629436,8.11166934259284,9.56029690970322,10.5731311708134,10.0566973181841,11.5223549583627,9.50416928107351,10.4979565931611,9.78614479563286,10.1190500491682,9.63555126223,9.7090034882248,9.8918187830607,10.0148838755693,10.2735578495863,9.80185318691364,8.38402087314543,9.16314219079763,9.31792809293132,9.53383760394983
"CD3D",12.4719322350492,12.7528184067129,7.10309053916735,7.3268303298665,10.7198234465005,9.545422082717,10.932655467113,10.5893459107338,10.5426672326158,10.747322776371,12.1793306523514,8.45116535706406,9.74584975580751,12.2601600670313,11.5475201992217,10.6530958546722,11.0521407487449,5.63147393288724,8.69819242778505,10.5569255822654,9.4470968676742
"CA4",9.62033805932851,5.59194265843649,6.80418136939344,3.86035302361931,10.0407253409335,-9.96578428466209,10.6844251610349,8.85227231379978,6.78197469513487,7.30392318445339,11.3711504332457,5.23308774667654,-9.96578428466209,8.01868146061364,9.05338235950447,10.0539964537863,7.77832095396908,5.29044467871957,-9.96578428466209,6.37041505606807,-9.96578428466209
"AXL",7.79440481864308,7.27022056139097,5.8426678899608,5.32279056866785,8.16371658935174,5.98183439121161,7.36982501895905,7.3417091686,7.4154950315542,7.68907966407046,7.1674833792631,5.99674214536637,7.58063243243814,7.17263652176313,6.02752542865288,5.0568886815811,6.76433421113362,3.67003244517485,6.56672368911585,4.41982740167191,9.26686382585912
"CX3CR1",1.24767114653736,0.983255220492795,-0.737847590836307,-2.36280043434235,1.25829217613649,-9.96578428466209,3.85751030127965,4.26195423449332,0.312875406067912,0.0697420309255947,0.330303683073751,-4.83027609220082,-0.507917116681028,3.58199953084192,4.62109009285884,6.08040461529529,0.555688564144056,-0.443358506187329,0.567370210883296,2.83318965864632,-0.221741960619871
"TAP1",12.5371509243272,12.0337712437078,9.65010717045625,9.82967723398648,12.6308513664699,12.0018272188505,11.2823123773799,11.6395916886218,11.4143337672833,13.7414976391316,12.3038438076383,9.22095553209005,12.2765841910441,10.7255971728797,11.7324354146651,11.6937487271431,12.2315152108839,10.0481353530588,11.7547843891977,13.0487157253085,12.3850489032172
"STAT3",12.4587628851818,12.1019481032647,11.4590919100329,11.577738483266,13.7252609066337,12.6320055032831,13.0572073994303,12.9848954804615,12.9536391945651,12.5619019862688,13.1229518801164,11.6694498110855,11.6704402712412,13.3614751780426,12.043877265992,11.4256313396512,11.7861850731114,10.782773026117,11.3515250883749,11.5251263141182,11.6107771010972
"IL7R",7.59481499955539,10.1346162711195,3.86035401694653,6.04465574805298,9.1361349786307,5.25782907016793,10.7942054579807,9.52032264726896,8.23598930938298,5.32787631036622,10.1919586130672,6.55674820785854,7.08579747709689,9.17355646949023,8.52974092469815,6.65769001853112,9.18436584774572,6.11689244500159,6.58945310641079,6.24940608741388,5.54217507693657
"IL12A",7.3433287561789,6.41654556693667,5.6354418508779,4.8480324725568,7.22760342957478,-9.96578428466209,5.07632392830339,6.00711407835099,6.38729429246665,5.27825392610644,7.92390979472,3.33697885633171,4.65828918621388,-9.96578428466209,6.77712378144298,5.63355850136119,6.54803227433039,1.50856961900896,3.46645354248965,4.68764358514122,4.62036705721392
"IRS1",2.37076244243236,4.80772379262876,3.75771455007405,5.35312105970519,5.37785185559637,2.68741818151031,5.7377421862229,5.07162153291636,4.69511802291777,5.75575926772557,3.58571491039769,3.44405212086783,4.29924758890858,4.65758913273458,4.39385753613443,4.18129500329716,4.46031794800002,2.5272017339174,3.61095513301066,1.29122397558071,4.99076611813402
"IL13",2.62945267996951,3.08008865863853,0.378215285454985,2.51996176988409,-9.96578428466209,-9.96578428466209,-9.96578428466209,4.06445263398804,4.74533953285638,-9.96578428466209,5.93794837071167,-9.96578428466209,1.54758357948033,-9.96578428466209,2.94131424692566,1.30144366255029,2.15219997181657,-9.96578428466209,-9.96578428466209,3.01805940275028,-9.96578428466209
"CXCL10",12.5547859617696,11.6057031277229,7.73796521577506,7.03392400327204,11.3882918019389,6.4116204676755,11.134888319384,9.94311052021947,10.7746791828224,11.5969137179087,12.4092172188316,7.94845601008635,12.0197953736162,10.0781187771469,11.4667892183744,9.22351039873823,13.6791601859989,7.16451578768553,12.1899168859379,11.245757093381,10.3420935629568
"CXCL11",9.67738649740141,7.07395944150643,3.50836906723556,5.53540167496008,5.95918220209468,4.71671933499114,6.39456833117609,7.80189197765856,5.93956699102183,9.09237501393833,9.32928665288746,3.09275967752429,9.92870978428248,8.2325964863642,11.2344624006484,6.70119554780617,12.3552181090543,5.42895840066653,8.29203260465418,9.75919362546905,7.71104674808387
"CXCL8",12.2490767032348,11.250617599602,12.1458277281025,11.55904338688,10.6839481671938,9.11370648885343,11.2775466201883,9.87741620195229,14.3923000464643,9.99492333026623,7.26728390369777,11.4548087228352,9.48160712676935,9.85988151952735,11.6097452679985,10.2517084427509,11.8338661131772,10.896876528849,8.4122056870604,9.49171202591768,10.3160835011892
"CD52",10.4524646812454,11.7353114642595,5.41024849071546,5.83134677088759,10.5630427452764,7.70767938863696,11.0418144999022,11.0003810522202,9.74997197071707,10.0649448087308,11.4540607099236,6.76715554149566,7.30940723015327,11.2890125273797,10.4948485859536,10.5580887021378,10.2309631048561,5.8357801006538,7.70275865038748,9.19047584794899,8.17078635379683
"BUB1",11.1605446054874,11.6982844705656,10.676755761497,11.1779034697897,14.9374722618259,8.98817596188867,12.2532577618331,11.307967499709,13.4245666756274,12.6803850188132,11.1018864022523,12.3808779577855,11.1441152183099,10.7583031771319,11.6985653384097,9.30426871659302,11.04134977399,8.9370536108286,11.1523273111752,9.85810131833848,9.42682201384003
"ITGAM",11.757904987077,12.3471047624729,6.96008768006839,10.3608865794729,10.5163875166706,10.627703496043,11.2934963641192,13.1175302849785,9.69043403257225,11.4604548723951,9.51939309696287,8.41682834417173,9.02844317608203,11.3044659797021,12.5424123533838,13.454578319641,11.7640401432754,9.46329630316748,9.48514321149971,11.0227693535035,11.4571556327831
"GUSB",8.68718389461183,8.91796276229895,7.92512594403225,8.02375379894963,10.8035200863952,7.12435501983704,10.8078113275844,10.7235713597367,10.1745337553569,7.53878257544354,9.5955275301769,8.42342227956214,8.10619963652466,9.78308123109292,8.49303602191434,8.37836379145845,9.26603127017313,7.12592071398849,8.5489682893142,8.21284118032551,8.41620132970044
"CDK1",8.14649179783853,7.65672659990383,7.17555454049368,8.91329455091209,10.6727903895651,6.13973653753603,8.32225627068058,9.05724392604259,10.9194190447114,8.3278844819103,7.4800679661161,9.61307318700853,8.41689250805932,7.01888004688389,6.66371321672625,6.3850456342811,8.52422865640473,6.71200829358641,8.98454691418064,7.08463514772258,6.64502285820903
"CD14",15.4027133513246,13.5573944132362,11.8026876043136,10.9856363311959,13.8501673970819,12.6461451022929,14.2532418779286,15.055343916525,14.4494369878718,14.666156915924,14.1740534526303,10.7429973525212,13.1319903587287,15.0235538640046,14.6559455054295,13.5025895531437,14.5837116346445,11.7589010887972,12.3089416390455,14.0250202269412,14.9864625340725
"LRG1",3.58503583585515,7.91514500056704,7.738065229952,7.29034698816433,7.23473122601661,8.43058050676862,8.77088453323624,8.51336401467504,9.3707584501612,3.45676410286066,4.53019687261778,4.96399839286396,4.58801417764635,7.26550722121737,7.35271439337503,8.09695492497158,6.77096115491413,7.06640891653954,5.21592549529858,9.23715641151116,8.92296609779765
"PIK3CD",11.6546512429736,12.1010124588384,8.84952363947519,10.2871501960411,10.3782525824852,11.3554177231687,10.0187440432705,11.0796581101571,9.94572371547705,11.2864185677417,10.2209901038245,9.09281077858452,10.3200840994348,11.996248204518,12.2135174008352,12.8748492097885,11.3785739378371,10.6235605506685,9.41832026033897,11.3948527911932,13.0736768280924
"BCL2",0.378012142362895,1.56326065331103,-2.86170452292582,2.51587187926382,0.685395700184743,-0.173649939504038,1.40171182748548,0.310960113548046,0.331258066507077,0.494501631885034,0.266427958313592,0.0655378464174741,2.16599423852259,1.44662942932321,0.913246745092713,0.381695354024163,0.669684448222068,-1.80235952057386,-0.432744288630456,-0.876202715597311,0.00611702479312898
"IFNB1",4.80825117552595,3.79957019643455,2.83382174484907,-9.96578428466209,7.46545539260318,6.31038774912291,4.33769824908857,4.89944055149133,4.8459747150591,-9.96578428466209,4.52368050308318,-9.96578428466209,3.07416493111472,-9.96578428466209,3.98269428422238,1.43597735875275,5.63698764103609,2.21029284783795,3.42114249257246,3.1526296280378,3.92673671305113
"PTEN",7.66794320322205,8.20209834987309,6.02775829241336,8.27129493713685,10.3829903273491,5.25597047672593,10.0246119544801,8.51969364501933,10.2365679560922,5.8497553713656,8.29989943030393,7.68216734180811,6.99519504631936,7.9131904150212,7.25248189104577,7.30955729710774,8.14700339155925,4.47679317935004,8.16647494227761,4.20036859612271,4.49756382791692
"CD8B",8.34008865121361,5.94643143710372,1.27743969232725,4.51995258899577,4.00753729350728,3.76784545018233,4.03496486984362,4.4504867795596,3.5969124883203,6.81892339920809,5.34836309735208,2.24497471388084,3.8708775866492,8.00272445763763,6.56362964496344,6.00619702273454,5.24786904514401,0.641640356064156,3.23522356024686,6.73561017684393,5.26011676274018
"ISG20",9.35767273730662,9.67235126050798,6.00652311883563,6.31828791482863,7.40005712189972,8.14242977634341,7.4826853577252,7.3502709242284,9.41654970471591,8.98688928911352,9.54108460897842,7.27675346929969,9.07805311221875,9.26993828828404,9.15363993336367,8.77940156615248,9.45805220197079,6.638323535074,6.81966562914745,9.34282605194813,9.21147732338147
"CXCR6",6.32272658591747,5.6089505489169,1.44288989956155,3.3910142868948,5.27625656870156,4.76304341716689,3.68344494313202,5.92905052719976,4.32776352037032,6.05250588588192,7.42208243171822,2.02706095998326,4.76370635132932,3.16391554008747,6.07083366105709,3.6043904371942,5.9158846358516,0.5566677807258,2.82136470227761,6.74757269296124,5.41952068917181
"C1QB",12.6250775258734,10.8687075974886,9.57240730029257,5.98310054685076,10.6630421284062,13.0773438206053,10.6067346166765,11.4290096580346,10.5079006585349,14.2829617787705,10.3691818164428,7.17697494998478,9.17889287589427,9.90330254310562,10.5432880402537,12.9790542914286,10.2146506111202,9.38158231653919,8.122895793412,12.6206762095588,12.3024644305218
"C1QA",13.9675514951372,12.5535841789948,9.90646929720455,7.97816130118692,11.7254808679226,11.7872124630008,11.931249432969,12.5231987863609,11.7227003921455,13.2837298102302,11.6971448103944,8.2595262547395,10.7475661476792,13.1020429470156,11.6265965578241,12.4215865050063,12.1065374231641,8.52529802568617,9.57308211595214,12.7592307502414,13.5938148813999
"CMKLR1",1.22230688759496,0.200405165537551,-9.96578428466209,-9.96578428466209,-5.41146312379136,-9.96578428466209,-9.96578428466209,-9.96578428466209,-1.09419687523931,-9.96578428466209,0.165358866814743,-9.96578428466209,-3.21331933700114,-9.96578428466209,-1.3055943815195,-2.87739247722624,0.101832922405967,-9.96578428466209,-4.04832531787496,-1.43015080636105,-9.96578428466209
"CD19",7.94661741419254,10.3492900762877,1.74739470441924,4.76238815167125,8.2376263339311,5.59392828427892,-9.96578428466209,4.58112825701866,8.56452412277335,-9.96578428466209,8.75602918388143,3.1656646904552,1.28011419914572,10.7264778891904,8.18135553703849,5.5072507526365,10.1473410458303,4.88587595176926,4.43395559150439,7.4812609940868,8.29707996296822
"CD163",14.6198812817788,12.4500815032208,10.1146494244401,8.02243106827043,12.4552313970992,10.7391991962098,12.5032384058073,12.3660699938053,12.0467836523203,12.6882221107273,12.9264238744651,9.10365814004017,10.4450914287949,12.7875512269013,11.6440739301253,12.1464226169528,12.2651749046252,8.92145775398305,9.57305559911643,11.8487512438274,12.6285056891503
"CD28",6.79521107900984,8.67975805543063,1.37371613401746,3.43660828061493,6.52656637424406,3.33605625264738,7.66110325739394,6.84333569130022,5.88137781357719,6.22077144178573,7.67073696697551,3.65125609438356,4.73418500699475,8.10827666830827,7.36985380260161,4.54936113292434,7.22135607823288,3.00653375555377,4.27190295946467,5.01398028637313,5.51872836660774
"GADD45GIP1",11.2497267937104,11.4334216551933,11.4310969160729,9.97786375334459,11.2439242992376,12.3490116314434,10.8728641494442,10.7107065778423,11.3726066357076,13.6406472483117,10.2380034040923,10.5608572684038,11.3906821934237,11.2791253453751,10.9291644454386,11.3706541721353,10.589579056772,12.5122740542684,9.81098253545357,11.7406712622569,11.8031281287295
"PTPN11",8.92190756722431,9.22401590807562,8.41725675288746,9.84649237573026,11.5944874345057,6.62400918755785,10.2303327255594,9.45612746800341,11.5816835967223,8.9375965710003,9.48314908201368,10.3151733427478,8.86693826057766,10.0395030802471,8.88949666245869,7.687739592138,9.19326883119891,6.94036293427016,8.5999384981337,7.74945314731249,6.802230705842
"EGR3",9.84235442947241,9.79363029352021,6.27613762216181,4.91776112201851,7.25808356311094,5.44547378585078,10.5006048956911,7.37842665433695,8.83542199873612,7.2106771876018,7.46175199881536,7.35547267415116,6.97536880480699,-9.96578428466209,9.59381443798311,4.74049425512095,8.40780522206675,7.03331286794139,9.66313377207012,5.37238173072107,7.27968021871406
"CIITA",13.1757781307686,14.0417328072777,9.76259414995248,9.42461225834817,12.7465563081596,13.9618874468535,14.2643158456887,13.4557768364305,12.1543624491944,14.1769881755891,13.4669763988993,9.7236263056626,10.2405600054866,14.0134396651773,13.6547826846281,14.5900057498593,13.266123738258,10.506715187771,11.7587270704382,12.5193374621687,12.0998537170567
"ALOX15B",8.86447094045597,12.3207870129773,7.29306050839031,6.67465837581753,8.13606010688027,13.4231199818408,15.0716312508966,10.4289746006195,8.19339278909314,14.4477910298246,11.2665827690507,8.89745947589262,8.41892780772982,-9.96578428466209,8.95529856196917,12.6289694814035,8.10408972394289,11.9091201650998,2.42127689847462,8.12401582059314,7.8494801660539
"PRF1",8.99561368857164,6.86658039281714,3.59549530602348,3.51746216051768,5.95516422015366,7.08126824943997,5.53829914314639,7.23870375704239,6.99147876298718,9.60221893833561,7.44935832658374,4.79217548089267,6.72514536292617,7.70471914021775,9.86537649603761,11.4367198693573,7.90221953020545,4.15239112622298,4.94834573702071,9.69995064486614,7.94893193324018
"CXCR2",3.82306045160961,3.65028089954028,1.6396943074076,3.66038788129564,3.34928034406744,0.166459657202706,3.98338949168257,3.52592729036923,5.74067180187961,-9.96578428466209,3.49023894001404,2.49131618563946,1.03231458606,-9.96578428466209,7.29307982633653,7.72696673573965,2.54688606600116,2.88051000137885,1.06736680931593,3.96815528009279,0.175041652549467
"POLR2A",9.57143639132324,9.65729808197811,11.2728542774489,12.1025944924552,10.0268456960225,14.5534421657699,9.7270198501524,12.5519588612615,9.65296791047168,11.7751789714554,10.0983124334964,9.09831822420082,12.5760428258974,10.3237584797063,13.3625344068373,14.5492968096999,12.2973318679424,14.9954116880043,11.5554888164591,13.5815843941598,11.8002172078052
"TIGIT",7.60161778406375,8.05021870295282,1.95167544296265,1.81848493368205,6.24720864444927,4.58599245769282,6.22288336935449,5.36418404293374,6.07001830146115,7.48846761029998,7.25180807498897,2.76237135425574,5.18063284286492,6.16254238839171,6.76054964119238,5.96496367721681,7.22068110467082,0.691127651773882,4.45932144499113,7.29252778310563,5.65766058232791
"CSF1R",12.8863874356309,11.7755197494225,9.26316495631398,7.60056859881563,11.8359315724858,10.7798145468975,12.7050577866012,13.3433482732536,12.421839721844,11.009664888078,11.4900992564294,8.32140818015893,10.1732036547881,13.7173498735546,11.9313513869786,11.1787059280199,12.4552427009719,8.28447619241241,10.7087209385955,10.5051833387852,12.2197805072673
"LCK",-9.96578428466209,6.42817975125663,7.87481724904526,4.31413166160314,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,3.48344949578423,3.45996400601785,-9.96578428466209,6.15645264210894,4.18125921861022,6.00574759404502,4.74426660224522,-9.96578428466209,4.89825141016887,11.2844088681145
"KREMEN1",5.85230078236606,4.9991399876418,6.80748501636963,10.2910889481247,6.89140946514863,6.50219437187328,7.71611362823295,8.63673118754789,9.99874413979656,7.59554543217335,5.13311631303008,10.2423023895741,9.28406548845836,4.29224579152864,9.07879393819421,6.85357280373386,8.07358997483915,8.04204016991423,9.5209498044109,7.69685419200367,6.60682979671869
"CCR4",5.09991961978639,8.35721724293886,-1.09167311837707,2.49556879337516,5.0508664607584,5.18201448475206,7.93086327224808,5.33401328622252,5.51962178650978,2.5241868212976,7.06918872946631,3.50630869200978,2.86984713080385,7.38645919495638,6.56204257039929,2.22162841510073,6.33967615656381,1.51093559618035,3.83703395664076,3.86805159477613,4.63011303514732
"SH2D1A",5.87299591536841,5.55756816157367,-0.58503730639838,1.51793779497941,4.62079517560442,-0.985338202598163,6.15477457443964,4.43232140800242,4.47223560272489,1.77203934513611,6.35284801991375,1.85410299725318,1.53081387843525,7.2109420824117,4.23023606706213,2.05310438369562,5.44094123828811,-9.96578428466209,3.2697952986863,2.3339672182245,2.00564502745908
"IFITM2",12.194867329612,12.0252811249759,10.7065996190121,9.27966420234954,11.5901261933654,13.4980153281365,11.4425516763209,13.3834519877569,12.209594094641,13.5026628914772,11.2858732142702,8.96440440851706,11.8410028846709,12.7037171700474,12.7732556481202,13.6228412638368,12.1324955525544,9.74422754279731,10.7748158802759,11.8639949594145,12.8123574305523
"IL3RA",5.72741269989145,7.3814521039589,2.75169529648128,2.76551183278919,5.87567686933754,5.20800448443852,6.8225415147067,6.93481133228232,5.48823862874968,5.53225585859466,7.0595337429765,4.46182581622378,5.51553931967671,6.54471395764308,7.65697752234966,5.81077443320621,7.10976589474931,4.03967009226467,5.53529746407391,6.15093817190393,4.5631984081285
"PMEL",7.49540896135171,6.51344021247752,6.68788233125497,5.81266584546431,9.14981874448751,8.82729379310534,9.55859405586607,7.02366898092284,8.77016832010343,10.3768026130747,8.61043911398227,7.27417405308426,5.38314438360656,0.555456908714854,5.58162511628377,9.17365989880515,6.16009609721017,7.81333613130499,6.84717513788087,8.97094307243944,6.11577904203871
"IFIT1",8.37899186365844,9.27816158744793,4.19026481013154,3.28680295041521,7.05639385872348,6.38414325420175,8.74296115456945,7.30537960980214,5.67918224020276,5.40759170746024,9.7710671635429,2.24471751727626,8.1286315961376,6.93022994000904,7.10287015332573,7.56751198393444,8.00900726483883,2.43191922328714,5.37441389614496,6.49220138498784,6.79383737264141
"IKZF1",8.46007904668693,9.27500541738769,3.60627520696906,3.34941340437329,6.72881981702887,5.89414669344655,7.94637938261807,7.97944291629099,6.94497437200135,6.24909467503241,8.4346186374355,3.93614227339668,4.99764152108037,9.16138688357031,8.34059253254869,7.76288627092274,8.23305111413569,3.98987651931336,5.67012453129963,6.44223291794781,6.37095465111673
"IFITM1",14.5253306108865,14.60609002251,13.082410040405,12.909241511855,13.1400734035452,15.443245677459,13.716877429418,14.2507810862514,14.076153458496,15.2979859690639,14.7085197994492,11.3533084027062,14.2896724634779,14.5444906387429,14.4983195021317,14.2354825786755,14.4416928384513,12.0335231469778,12.7303593196835,15.4951598943124,15.0198322431583
