"","Patient185_T","Patient168_T","Patient102_T_P","Patient169_T","Patient156_T","Patient48_T_M","Patient150_T","Patient63_T_P","Patient155_T","Patient125_T_P","Patient135_T","Patient148_T","Patient15_T_M","Patient152_T","Patient21_T_M","Patient133_T","Patient163_T","Patient8_T_M","Patient4_T_M","Patient99_T_P","Patient105_T_P","Patient165_T","Patient38_T_M","Patient126_T_P","Patient10_T_M","Patient22_T_M","Patient16_T_M","Patient72_T_P","Patient6_T_M","Patient23_T_M","Patient134_T","Patient83_T_P","Patient121_T_P","Patient18_T_M","Patient132_T","Patient184_T","Patient77_T_P","Patient131_T","Patient9_T_M","Patient79_T_P","Patient74_T_P","Patient141_T","Patient34_T_M","Patient187_T","Patient146_T","Patient116_T_P","Patient82_T_P","Patient94_T_P","Patient183_T","Patient166_T","Patient170_T","Patient173_T","Patient7_T_M","Patient11_T_M","Patient151_T","Patient31_T_M","Patient67_T_P","Patient36_T_M","Patient17_T_M","Patient154_T","Patient87_T_P","Patient1_T_M","Patient100_T_P","Patient153_T","Patient75_T_P","Patient61_T_P","Patient35_T_M","Patient32_T_M","Patient25_T_M","Patient98_T_P","Patient117_T_P","Patient14_T_M","Patient58_T_M","Patient108_T_P","Patient147_T","Patient24_T_M","Patient47_T_M","Patient179_T","Patient45_T_M","Patient140_T","Patient112_T_P","Patient96_T_P","Patient62_T_P","Patient144_T","Patient188_T","Patient130_T_P","Patient27_T_M","Patient162_T","Patient142_T","Patient127_T_P","Patient33_T_M","Patient20_T_M","Patient30_T_M","Patient13_T_M","Patient78_T_P","Patient44_T_M","Patient172_T","Patient19_T_M","Patient40_T_M","Patient42_T_M","Patient73_T_P","Patient86_T_P","Patient137_T","Patient37_T_M","Patient159_T","Patient158_T","Patient181_T","Patient76_T_P","Patient145_T","Patient167_T","Patient106_T_P","Patient149_T"
"CD44",7.27538890873997,7.76905100499934,8.00949834093381,8.88533336634217,8.74671920623426,9.86624500436907,9.83086534087668,10.2486166628159,9.09386911998705,8.24479669762492,9.31779924040576,10.112519002692,8.79675672102258,9.63490359745116,9.03017328038664,9.84906256683077,6.2420498623734,9.37221428618311,8.29228021512501,8.86360089857655,8.73383222198598,8.31592392536421,10.0941054041576,9.51126047247253,8.21975419384841,9.78095143864079,10.7877483263948,9.18784938319439,9.44900622638923,9.71939053232309,9.85854210680394,9.24203318449283,9.26596893800916,10.6651235837559,9.97364140787891,7.8375080977868,11.0444904324318,10.0098300166837,11.5755869892291,10.7625988004369,10.1639276227394,9.47812445811774,7.38388569781023,9.21052767586042,7.68342276537803,9.21437012426932,10.401520610144,8.48776367746882,7.69314540955121,8.91301204988366,10.0660232448676,8.50303462219312,9.91020948218461,9.37258432743066,9.47143339030923,8.66562371679802,7.40370230625797,10.0134636556022,8.35138539798246,9.30056076932971,8.56966956460681,11.3550597747707,8.18264760982186,8.09650960521036,8.65471120422653,9.77756930353154,10.9020140186602,8.38301733699862,10.3224250628075,9.63613699421773,8.24008054036219,9.01011125156126,7.51791342504406,8.63070760314003,9.06681842842915,7.80967810816124,8.25196046823647,10.2603209320896,7.89482382503908,11.5118914817816,10.043151719222,7.98942856208993,9.26287237531951,9.81134418544583,4.80121040175971,8.90277003023222,9.26345935594171,10.2748684813885,10.5346443025777,9.44263460996667,8.61772824719216,10.7081794747531,9.30688422411453,6.25495300934363,9.07673811690331,7.01023156416747,9.54307243174242,9.55340082511514,8.02054109292337,9.21249881704195,10.9520867178853,8.11998379546526,8.46041903492924,7.99955472461909,10.1450927701515,6.12971576054894,10.1183065106401,8.31678384162216,9.53615200438886,7.78980096707993,9.80192010029644,8.78395095726837
"GRN",8.35147374130472,8.55051978350552,8.61886632047365,7.14813080237294,8.77076629007562,6.28264366580086,8.43242080078723,5.42596276367012,8.71015552468204,8.55048130507078,8.21398391028551,8.00090703473804,6.36773798356742,7.67073413484645,8.43675734125282,8.33186193699909,6.50606554114178,7.3082571082213,6.09868483375458,10.1123756462381,4.49831470217932,7.84336207529479,6.43597855848579,7.82636416645878,7.69119215429326,7.18359568510482,8.15310103985975,7.24365956146332,6.48254177459675,7.84894211313425,7.95216463627553,6.74336685639487,9.03493923687688,8.14792227743466,8.65220323423875,9.59565097484524,8.34221248436323,8.30729645426029,6.55429721363049,8.78444181902278,8.29747115927192,7.00406312390738,7.14477039144418,9.14050004725086,8.25470268699974,7.58729747554966,6.16150479350284,7.54613047791173,6.1703457261432,7.81019243565751,8.07778241303352,7.64256439955073,7.34643395058872,8.93975843820732,8.02270625178044,7.85780064697547,4.34773651384579,5.73365261138482,9.11392704833208,7.55781595572054,7.17643248670318,5.98734360684461,9.67205578083873,9.85009461475518,9.35764217024049,8.23117797122762,8.37252120946139,6.18548996861612,9.13537839009749,7.84468066020151,9.59537125123257,7.06889648279235,6.90942510678343,2.61376736814447,6.90533886423443,9.04748113263081,5.68568790698351,7.41693260903997,9.56153807973401,7.5922402429687,7.69126195896536,7.35138981527705,8.62892301778038,8.09766873079265,6.57487352490732,8.9263286144441,6.25759527412539,7.07714684454808,8.35575191173006,7.56484303659011,7.99972383272141,8.42836436049224,6.00250000686298,6.55276130410419,8.63056200542062,8.90875587597444,8.26721272854597,6.88143214463966,6.4856039328777,7.45097201684285,8.4110066980947,7.98721284168579,8.90842564775357,6.84135677340291,8.06113353684186,7.62454691447093,8.48454500020639,8.51199374156059,8.75438982012519,8.63412492638161,8.55865412780062,8.94980045317867
"TIMP2",5.13344022725452,5.94979170054566,6.55122375768836,5.5861942767391,7.0612469683658,5.10270011838491,5.50560515637189,4.53424840339346,6.12414199548078,4.98281108789131,6.44544531330331,6.94017849876593,4.80069286156156,7.48342079550728,6.66065200004481,7.08619993048549,5.89532685995766,5.57534258823593,6.1609000251511,6.83959433388805,3.46740991715289,6.927434281263,4.49063430584449,6.71864931441216,5.20676042256786,6.48383189667187,7.47873726715695,5.77534031598542,5.84701975094245,6.8173802298997,5.76264115237316,5.16635392263105,7.01123843906239,6.45829997085578,5.1127418285353,7.60926001444638,6.12847900571254,5.57503998419067,6.65479353502107,6.45583680034151,6.81135542533398,5.68680864273418,5.93383226223944,6.92458687933201,6.29427151929173,5.90306237912004,5.80221907145999,5.11107305643299,3.85009930419697,6.59082654360902,6.77387767754822,5.23499940274941,5.24796547860302,6.41516711058913,6.80000683470281,5.02241220296218,3.56815374340723,4.59759076386677,7.15675053184251,6.37122777141313,4.35268791372765,4.53487089867448,5.65738276644045,7.87713686526916,6.06438709860585,5.91912552162054,6.5052716825603,4.54293898970574,6.49635049355724,6.13711410748008,7.61493800743067,6.07212724346971,4.89098164559261,2.24823120674875,5.42797484420019,6.25116993093227,5.13302915617786,5.97087665631019,6.68076036297226,6.47250401793704,5.80014924446499,5.18312917094039,8.06032305220172,6.25268435291688,3.94869428326561,5.92174574580772,5.44529631987983,7.43229969102027,5.60913440368231,5.8592490143919,5.5966668477027,6.40957762576922,2.94129414963439,4.32632161803998,5.97844734702055,4.37927438530317,6.18211621670791,5.205196991415,4.96120657184079,5.83721162011483,6.63823316217247,5.53297144775648,5.62821950324556,6.23306358081159,6.07084009966226,4.7682372667428,7.19958401386451,6.00159960269532,6.65636765490523,6.77532714567974,6.80775418418252,6.2114211068558
"AGA",4.86200497453812,5.04836698500387,5.03038022381062,5.06354608445538,4.08159528090502,3.12449357219531,5.94535018984715,4.58020579650052,5.51573137225725,4.89049533296045,6.33039705582813,4.68767661450825,4.98189830747373,3.81772557268051,5.465027589224,4.97595111629839,3.55593882799576,4.14738811268178,5.08835364252704,4.73665898889205,4.83748917550033,4.40060623739089,4.03922614641091,3.79607855620167,2.29012946467571,4.22272729381761,4.22195439385222,4.50213962167722,3.03755793542402,4.76611807126662,5.16595212486738,5.32340609995601,5.02684431311409,4.92462250656328,4.32344212995091,3.44241275178282,3.80333037765061,6.22189640965925,4.51102519398807,4.35127496122169,4.34134535584092,5.20402330517968,3.43576192384664,5.27876537616561,4.90115652517315,3.62187604894739,4.11528299539919,4.36534259782577,4.37371780420709,5.19931898849524,5.28469919616904,6.20752198138707,3.63122071794489,4.21186883141248,5.4101036211561,4.50849203844346,2.48310634496718,3.92609432958161,4.14412796770733,5.03390748950432,3.8460920936743,2.40081114140935,3.7160031605131,3.35769274848833,3.96449105044996,7.64220335752576,4.16759878503186,4.90260423907663,5.00634291103782,5.0135069245963,4.90260423907663,4.9928137408313,2.910924496893,2.12134701687844,5.26119229129175,4.7197858069459,4.66851628781101,4.26985602612545,4.18435964839982,3.55471162900982,3.45693753623852,3.01095882207223,4.96398267681378,5.46306656170352,3.68717269447643,4.24724396967738,4.30750138673823,4.46211777534421,3.99013800935645,3.66800562942296,5.16152494808246,3.52494126566186,4.29506176021793,3.7367131004402,3.89248817382367,1.05032755355843,4.5103923219649,3.21893612133568,2.94691796798583,3.39108029675679,4.56687602593517,4.52675743399087,4.21031092937578,4.52299731273403,3.41562347512092,2.04299446361842,4.69382145669881,4.7027129453625,5.05141560815311,5.30162422562833,4.00189229569359,4.26835953199107
"CDH1",7.13443658847649,7.59910202799657,5.57776113835645,7.44609904698221,4.96951891221897,3.83602509978159,2.52381283772722,6.92838216775722,7.34474862116814,4.14249512837181,-0.11872693857075,7.16048662092288,4.63116250133003,3.58988330717863,7.63952883467344,7.97568176913443,1.50131174924366,6.38975608423975,1.75745001623129,4.7065858059818,5.35159299620928,9.84945358094216,2.33370995434727,7.02115766132118,8.1804611883254,9.37873052521416,6.56302081152259,4.92746983824813,4.46995107837239,3.26318467874065,5.41552207325542,8.17458119169366,8.42559777347945,9.60825667040086,6.06611072305889,1.79118894150336,7.86022413361113,5.55185434992428,7.1579632968326,8.43070761432731,4.21963320643598,-1.11716134423275,0.151858816727003,6.46713272508274,7.57244254553077,7.98692852870483,4.60234997824707,7.54690217481375,5.86123582166862,6.9007581490323,6.59067686470936,1.17696099208944,0.585923976958597,9.13996312678766,7.07992205948654,4.78193667615618,4.22504351240495,4.02865754991996,7.19899500246928,6.30999467595953,2.47534433714261,4.80121040175971,0.919149363287668,6.39473705925586,7.51089073191053,6.32464861509303,8.57118758789123,6.16834117531997,8.76706215998231,5.61856169852664,6.95490584876065,7.0421080419211,7.55013880178181,2.75296262523898,1.22094900446678,-1.59509687785487,1.3397075074486,3.01987979435658,5.92269737595445,7.82852369030296,7.46091453694006,3.87882341394817,3.14584046237516,7.63045643788506,-1.31832585820717,7.41329789065122,3.50855542157028,9.24909211442056,4.03130696614122,6.01504701366788,0.84076533732387,2.61140848102496,-0.375197234747054,0.112366523072568,5.91027695154299,5.59756096935315,7.06846660069924,3.02520601886873,7.61331800272292,4.37927438530317,-0.0573916638883357,2.35078010073485,2.42250213510056,2.31063095723059,3.76881950017942,-2.11403524324604,7.95890645858184,9.1720549101691,6.35598530230698,7.22198338507479,9.73971480113013,-0.7345631039509
"TNC",5.16916337805799,3.55593882799576,3.05154611957793,4.83142126129752,6.39782007152196,-1.28278970098041,5.24720598552613,3.16365973836986,6.91684682497344,5.96372842280257,3.54361960839827,4.61535743937816,4.28177242274433,4.86596828884247,3.46218322892228,7.01045537488004,5.50655751417672,5.36705649028495,6.60542025337675,5.75116911049835,1.65580975435545,5.91817153170901,3.21116798367419,7.09561855310224,5.14327095748854,3.69387719902599,3.94588857440603,7.03409463447088,5.534528559509,6.71439664923032,7.36423097740977,3.05154611957793,5.3708966042131,4.96074336788096,6.87037705025755,7.99328374877751,6.66577647598275,3.91752723171725,4.76558778564685,4.87779332037437,5.42998412245383,4.95098157143512,3.07570375921938,5.10311992140273,4.94677763937673,6.2553307721509,5.21804491104908,3.43309298396625,3.17807719720578,6.58692983633741,7.47557942720887,3.81054592947801,3.37169824670374,8.17926719668575,6.88948571096023,6.43597855848579,2.96919654799174,3.17488574575302,6.99888373381758,6.12145063122244,3.3786503372619,1.13158948432814,6.9125420898278,7.40557548307812,7.04013626381932,5.03038022381062,2.63250088948452,5.99708913321377,5.57079684956494,6.70847696013946,4.86299682431827,5.70683442029445,6.04507158975691,0.264236151043556,8.32809593819087,6.79091536207786,5.7235858642993,3.52494126566186,4.69549279034366,5.71838902749335,5.96280348485299,2.09794783553483,8.87181593253405,5.2809934197078,5.56532298900355,4.30458405084521,3.98832112725638,2.05345893194153,6.30434675797064,5.91387075332386,6.26023270850175,6.4517221475544,5.36320612759339,5.70600553925383,9.64936576787227,5.02063553940722,6.91421768011184,8.72386910064624,4.16116212256343,6.05942017666535,4.76664816204304,5.22654706281548,8.22896776128158,6.81712436712563,4.11528299539919,4.12523780488701,7.76580655208372,4.2862158173791,5.10647395514936,6.29132728023028,3.91943543256537,3.85009930419697
"MAGEC2",-9.96578428466209,-0.641603738043344,-0.783389931257556,4.11611519145416,3.94962830831499,-9.96578428466209,5.85949751498519,-0.232768962976125,4.62708148944111,0.723340120251176,4.77246634174619,-9.96578428466209,-3.04692104738749,-9.96578428466209,-9.96578428466209,-5.01158797427526,5.32520649833384,-3.62593428177746,-5.57346686188333,5.24568579883518,2.04649106019403,-2.82623293226329,-3.30757280191029,5.07771299480369,-9.96578428466209,4.57476758627166,-9.96578428466209,-9.96578428466209,-9.96578428466209,5.11898258853022,2.88186035842124,1.62807365419613,-9.96578428466209,-2.5479317697762,-9.96578428466209,-9.96578428466209,2.90515832198728,4.07304899063911,-9.96578428466209,0.125651101661523,-5.01158797427526,-9.96578428466209,-2.72737954533702,5.1843199719552,5.27913695578979,2.01471235152137,-0.199255376063222,4.56382927906687,-9.96578428466209,-0.886299500835271,4.71759417682424,5.20793188507001,-9.96578428466209,2.8838162901754,2.11470017240548,-4.29335894269062,3.25111310917129,-2.17788172527065,3.34497048755322,4.55526399773874,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,0.434027674663589,-2.46593839757888,-9.96578428466209,-9.96578428466209,-9.96578428466209,-9.96578428466209,3.23281422682296,-9.96578428466209,-9.96578428466209,-2.05289494843212,5.91745562506426,4.61182156479038,0.0440443327060178,-0.413115187147816,-3.45798964446341,-9.96578428466209,-1.9378782880922,1.82007682109751,4.48291280287084,4.56748460395857,-1.24810786159569,0.872631791135254,-9.96578428466209,-9.96578428466209,1.22712493444993,-5.01158797427526,5.06699328311083,4.09093809316884,-3.81603716515743,-3.04692104738749,-9.96578428466209,-3.04692104738749,-9.96578428466209,-0.808437349299245,4.40537976475885,-1.73216460790238,-9.96578428466209,-9.96578428466209,3.34497048755322,-3.81603716515743,-9.96578428466209,2.40354041774525,-9.96578428466209,2.78471335743699,1.74459168654239,-2.46593839757888,-2.11403524324604
"NOP16",3.18285117588658,4.80792158380811,4.25934782162631,5.35547443607188,4.60886836830988,4.8222712673636,3.63818971164694,3.2142802598049,4.42633185523655,3.26318467874065,4.06186258392491,4.31259257234353,2.92808602012301,4.52613142728101,4.20562710390717,4.52362468056479,3.25565179278319,3.63587045217971,3.83703496615413,3.66003869115359,2.68728469191785,4.63348933549579,3.50220328449924,4.72797489485833,5.40942488150402,3.52368740234559,3.7751559207638,3.39108029675679,2.79098050474206,3.45430751994023,3.63587045217971,3.839052580693,3.93649660685157,3.95428938448393,3.45956276677074,3.82181224077928,3.58147176803605,1.11835972595305,3.93555403851745,3.27067843671181,4.10358156367537,3.90023888773608,2.92428995151822,4.43302619716714,3.67366948343465,3.58508272029882,4.42767321095672,4.01444456589816,1.92257845650856,4.04622910920995,3.38280556778669,5.08750527283344,3.91943543256537,4.31041283526355,2.96180851473748,4.05232894028673,3.80745796802321,3.88762274684317,3.93461085396444,3.49710136055116,3.54114309068279,2.97654693984849,3.35346444815542,3.46740991715289,3.36190869257825,0.412510571249812,3.15396742753934,3.50855542157028,3.316290583922,3.54979236743387,3.44771142651469,3.10450440529959,2.76362403232193,1.75745001623129,3.78879009866328,4.02954122937971,2.91284144514328,3.35769274848833,2.78052008303922,3.70387589557646,4.79758371548362,2.23296768053165,4.05840308933299,2.26933242973416,4.9579610166456,3.53866231448749,3.34638962502836,2.38708677001591,4.58201398738005,2.95251994903784,3.43309298396625,3.99828578162021,3.29292895549714,3.9589354500763,3.52869633035568,1.70088355602827,3.45825074863658,3.84207372176819,3.24351676137205,3.48297731978792,5.18193738622601,2.77631458511621,3.26618685450072,2.74652775711819,3.69944058337237,4.45292483969571,3.47651130394044,4.3903237527283,3.26468654754262,3.63122071794489,4.75814324788932,3.56571901995217
"SYNE2",6.7325541280587,7.17453625204511,5.83266220222529,7.06825161160839,6.24109653122507,6.672015105649,7.76115892561965,7.15371415162888,6.57320787487871,8.00770569277696,7.80652384495986,6.15159502354745,5.81303720997542,7.07104397396506,6.37714110579892,7.77090170741443,7.10916202890119,6.11522056133921,5.86742701766117,6.04003760413782,6.21589211209694,6.05421900521177,6.53544646777408,6.25306271015037,6.1795309548671,7.52192231128048,6.45007299494071,7.2084879967091,5.53763775025765,6.29463912705535,7.48656153707093,5.34770108550839,7.07243813100466,5.34947143747169,7.09498551909019,6.53653475452837,6.92446811553984,8.22444068849437,6.34732903542916,6.73986160090565,6.84399640227223,7.69537446790604,7.49370336796163,5.93571903243645,5.6985241015792,7.54682502369601,7.00855187618757,6.02061331726138,6.14488253133923,7.04538836190301,7.06502292481824,8.49393948728096,6.98994507423846,6.53777750641441,6.16713710655645,6.0800393548006,5.41822368691142,6.93935588781829,6.66875736923289,7.25116046079419,7.51759853097568,5.13959227933716,7.10130339435496,6.24014256970009,7.08247906667542,7.88448192442711,7.35165482820505,6.79312856418811,8.17488075358182,7.16662507287534,7.66014568240817,6.2746530370529,5.32124265193735,3.18919200596366,6.32392844683313,5.32808247056211,5.6258841472537,6.89094517783094,7.74739411359391,6.41076508500967,7.1656205574499,5.71811499052088,6.18786669935927,6.80104222155881,5.44231321552974,7.810706579859,6.49010477341522,6.94697643421136,7.3711319150411,7.76467921857221,7.15199069523127,5.10270011838491,6.79637711779371,6.46223231715714,5.94253796360448,6.12455560625207,7.80278129262774,5.66990549835733,6.31743070387141,6.39319307897056,6.43080377378931,7.4234184976203,7.31125787425054,5.27504430670471,6.24300256397763,6.15240654079734,8.05088800415549,6.09045121467933,8.32733257420155,8.17193235675477,5.6971343825174,6.78399350523093
"DCBLD2",4.37510895714347,4.58862469854269,6.00497322466311,3.48941448485301,4.68150548772064,0.949348164288558,3.76987750480361,4.29653082509808,4.02511740940146,2.64408700251674,6.35016128633011,3.63122071794489,3.30319624698774,3.12118121844801,5.72604100526319,4.93692056177497,4.35832592604553,4.26910797309569,6.9007581490323,5.11065556162717,1.77862912589556,5.71344838022339,2.44652092029318,5.70213111852307,3.30319624698774,2.93564832306742,3.27366507485719,3.86006890396232,5.83746394539897,6.45813589026046,4.25934782162631,4.54046130236645,5.01618428463146,5.38994533188868,4.01086933318836,4.79602662613881,4.51544754168201,6.5924719873983,3.66800562942296,4.03218902476546,4.27135096956878,4.28990822070733,3.19077286853788,4.22966482341181,4.6212313738021,4.56138724041365,3.63703054796504,3.41967371652588,2.74652775711819,5.22885716185069,4.40742073705183,4.9122187163038,4.08329848049,5.3248465983567,4.33134693427069,3.64512520312669,2.67151983744412,2.88576957376769,4.60886836830988,4.04185624261981,2.29012946467571,1.74889054264591,3.70940092929329,4.28028824480273,5.05402359604217,5.47868064885324,2.02892271059601,5.38960122678738,4.18197712824881,3.35346444815542,4.57899907563982,7.08757952510106,2.36765063062197,1.32826202860942,5.79053747660979,4.29579647964759,4.76027418146368,3.316290583922,4.70437401597993,5.86371548925091,3.99195260621337,1.5854433189362,7.16813053581532,4.96166962712813,4.09432053429594,3.74534491164144,5.29979413729573,4.09685217107255,6.28763851167233,6.14732705268639,3.39930783568438,9.33353778155955,3.66459661308986,4.52800863309872,8.01703664990807,1.02927618237063,3.87489530576721,6.26136156319678,3.09946353699544,3.34354995273888,3.95428938448393,3.65889695712684,5.74795126182121,7.55980534198774,3.40203995474897,4.47255275626224,4.63174456179176,4.69326391493854,5.78923366362939,4.29506176021793,3.86997008235441,6.26286533010172
"CS",6.3215854141202,6.5093949852168,6.4982668264555,7.15735704177257,6.60956291306655,5.88633065369495,7.11749765585384,7.34154995621271,6.27967557630787,6.31706885863534,6.54521162040059,6.80104222155881,6.90858476715059,7.16843143997967,7.3117119917772,6.49906454783963,6.95257818868394,6.30926715357758,6.46762185162978,7.40591579953497,6.06675655169607,7.21879085286865,6.5306170195708,6.73526491706923,7.52215778156613,7.18716399091852,7.15675053184251,5.96442173731991,6.93759156904788,6.5945634780228,6.72520945322121,7.08535029299308,6.63837798780712,7.02271179929532,6.69864911065698,6.44345746803461,6.68483276057061,6.44693440185333,6.39250633476039,6.13280301715009,7.23084665551883,6.16009327279004,7.7376935206474,6.61369371127317,6.50670031363979,6.73377461347431,6.88765929868338,6.77084225746505,5.75384517930536,6.90690261801709,6.1981208590826,6.91062474351024,6.53466861716815,6.22941488124184,6.58106496975125,6.03388547085333,7.01503585951363,6.53777750641441,6.41634997999645,6.50368265370641,7.03651432314748,6.55399016250912,6.2067408901316,7.56369964967719,5.85327212283052,6.8838773703348,6.61575468350891,5.97798964645966,6.84988670085056,6.10561522677639,5.84927372761313,7.16923354439374,6.16593203204146,7.17473597310237,6.60985836264128,6.27017383124768,6.17933189655219,6.20849775114053,5.92815710109959,5.54445447454392,6.47753162613987,4.77193838483447,6.86605486476814,6.56774317190102,6.68511319229845,6.55782361246375,7.01971303257974,6.41634997999645,6.32482860100084,5.70600553925383,6.52561476717783,6.45501480806752,6.4336438571206,6.69252484006394,6.45731520724883,4.74259912509113,6.7855636290462,7.07104397396506,5.19538697264956,6.38458519051562,7.56316575884626,6.0849359132213,5.79651988628195,6.06804734229311,6.45468587997798,7.33083622831154,5.82275563703103,6.01593906671195,6.4925101744141,6.54860616222822,6.66819005469234,6.65264423624906
"RPL18",9.17754660915818,9.73438955026051,8.18839597898042,10.2219266100506,8.72992998072367,9.74732193708858,8.02364902301536,8.87983133507167,9.27903245869332,9.43950055313358,8.90884592509943,9.53033024975585,7.94252036994131,10.3820414275876,8.78816692045934,9.0616439084809,8.9545482152469,8.6800113357135,8.46434561739587,8.21077360715138,8.95184128386373,9.23498743163683,9.44617557237892,8.51428404129824,8.44348647713411,9.53654058242582,8.42354035520378,8.52301692210884,10.3143464574596,8.34501041987925,9.31598956862068,10.4470015814151,9.05153796295976,9.24866528226668,9.85101657848179,8.46610093957741,8.60714904067708,8.35601612465505,10.4691136819887,8.91668861427041,8.92404345501271,9.21364133212175,8.72564232905403,8.82763169069593,8.81884097663315,8.92407315561839,8.97510565588513,9.53669598434046,8.0512687686863,9.77830879658397,9.03359093908612,9.08725331701388,9.39951506036807,9.95226221038087,8.07184309799302,9.37040625001647,9.15231273245079,9.50303263391851,9.48375734290184,8.99523292982053,9.47212420874801,9.71721544091509,8.68085528232363,10.0700551829251,9.93322000588203,6.85413282638608,9.77985229361256,9.34992474071148,8.8558371252369,8.74544239864521,8.34438912519917,8.3508552244151,9.64632649226468,6.97465549689423,10.2899162874897,9.53212406235019,9.15246485101963,9.47291621101158,9.21259608760069,9.14634210328136,10.0171020885154,8.20447822191514,8.67955399174934,7.71836847652589,10.5267349415796,9.16583909908128,9.34471977603179,9.55046014149421,8.91770324963257,8.24046221707857,8.56909989382227,9.29105785842539,8.54747682081245,9.40686613343678,8.96344811361348,9.15499780198006,9.87805244587867,10.389696939258,9.39392882011306,10.4127402504621,8.48321520098736,8.62746457508159,9.22978256962113,8.83974233571492,8.94286927086264,9.52399509158005,8.71531340367072,10.2668696806271,8.94269336497824,9.67927071759278,9.43490131313358,9.4929166917697
"CTSA",7.88466507263241,9.13683991586748,8.68853357416701,7.18508355190977,8.54102302634314,6.7068206095121,8.80477960401448,7.55405925470937,7.94503994228941,7.95745614054787,8.35275411193482,8.01391442693698,7.23831874831627,8.45779536347842,9.59324357750194,9.15350389884939,6.70336375921321,8.56121537893012,7.5670510184121,9.84246192008808,5.81303720997542,8.24764748953443,7.85686745164791,8.79458157180433,8.71881025782521,9.09842955913407,9.40356811048931,7.85369006477651,7.13361489700063,7.36458118648678,8.20984810317006,6.79806347925852,9.07417090520801,8.19948095422822,8.47954181573265,8.41210827991983,9.0115375692367,8.76019100091733,8.10816373792621,9.16867462498503,8.27394009455071,7.71692918084467,7.18091365190902,8.41688617622364,8.07296862914718,7.93964385500687,7.51507690103802,8.41092192618163,6.3930214235625,8.38323339599288,8.09165223710765,8.48139986078821,7.55827528840216,8.85677098704486,9.19982200441622,9.39360711359011,6.44610732019377,6.77611715128904,8.98416493236305,8.2199961382388,7.9712043945364,6.24794649614818,8.84279345618704,9.77904791078306,7.57191188094847,8.87098420558625,8.16827598066437,7.14690974020494,8.73968273942163,8.37977256320824,9.17674911459558,8.36868542316591,6.38026190964243,5.05054523013455,7.10822124987353,9.79651177481457,6.69210632792336,7.79565657032561,8.39425259890608,8.23931688386874,7.82890444741652,7.19663654917271,8.48265067322233,8.9270401326516,6.12269342325423,8.29375211367827,7.61560021267741,7.55819874311038,8.77531726787156,7.54643920620795,7.71404627459337,8.22651334649081,6.84675655746531,7.17383701053154,8.42417048879755,6.74296283821525,7.99616839320674,7.21170338417526,7.39129515169436,7.68482574907896,8.82896472474553,8.18408685080405,8.22564608453337,8.06199755222375,8.7438952760545,6.90822447169871,8.07377204270295,8.53889118962672,9.41111053690031,8.66092647828232,8.65657144937868,8.26200555529187
